id,type,period,figure_num,page_num,pottery_id,caption_text,position,rotation,folder,image_path,page_ref,collection,source_pdf
Righetti_20_14.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.158,101,14.0,"14 15 Fig.158: Gobelets, Hili 8 (dessins P. Gouin).   1:H8/18/1057/UF76 ; 2:H8/78/725/UF66 ; 3:H8/78/850/UF60 ; 4: H8/78/782/UF59; 5:  H8/82/1595/UF1201 ; 6:H8/80/2091/UF603. 7: H8/79/1353/UF132 ; 8: H8/81/2930/UF753; 9:H8/81/2374/UF790 ; 10: H8/81/2315/ UF901; 11: H8/81/2913/UF901; 12:H8/78/862/UF60 ; 13: H8/81/2310/UF901; 14: H8/78/865/UF60; 15: H8/79/1354/UF132; 16:  H/78/858/UF60. .",TOP,RIGHT,Fig.158,Fig.158/Righetti_20_14.0.png,p. 102 (Gobelets Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_21.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.158,101,,"Fig.158: Gobelets, Hili 8 (dessins P. Gouin).   1:H8/18/1057/UF76 ; 2:H8/78/725/UF66 ; 3:H8/78/850/UF60 ; 4: H8/78/782/UF59; 5:  H8/82/1595/UF1201 ; 6:H8/80/2091/UF603. 7: H8/79/1353/UF132 ; 8: H8/81/2930/UF753; 9:H8/81/2374/UF790 ; 10: H8/81/2315/ UF901; 11: H8/81/2913/UF901; 12:H8/78/862/UF60 ; 13: H8/81/2310/UF901; 14: H8/78/865/UF60; 15: H8/79/1354/UF132; 16:  H/78/858/UF60. . 13 12",TOP,RIGHT,Fig.158,Fig.158/Righetti_21.png,p. 102 (Gobelets Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_22.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.158,101,,"Fig.158: Gobelets, Hili 8 (dessins P. Gouin).   1:H8/18/1057/UF76 ; 2:H8/78/725/UF66 ; 3:H8/78/850/UF60 ; 4: H8/78/782/UF59; 5:  H8/82/1595/UF1201 ; 6:H8/80/2091/UF603. 7: H8/79/1353/UF132 ; 8: H8/81/2930/UF753; 9:H8/81/2374/UF790 ; 10: H8/81/2315/ UF901; 11: H8/81/2913/UF901; 12:H8/78/862/UF60 ; 13: H8/81/2310/UF901; 14: H8/78/865/UF60; 15: H8/79/1354/UF132; 16:  H/78/858/UF60. . 102 14",TOP,RIGHT,Fig.158,Fig.158/Righetti_22.png,p. 102 (Gobelets Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_23.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.158,101,,5 6 7 8 1 2,TOP,RIGHT,Fig.158,Fig.158/Righetti_23.png,p. 102 (Gobelets Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_24.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.158,101,,5 6 7 8 1 2,TOP,RIGHT,Fig.158,Fig.158/Righetti_24.png,p. 102 (Gobelets Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_25.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.158,101,,5 6 7 8 9 10 11,TOP,RIGHT,Fig.158,Fig.158/Righetti_25.png,p. 102 (Gobelets Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_26.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.158,101,,7 8 9 10 11 12,TOP,RIGHT,Fig.158,Fig.158/Righetti_26.png,p. 102 (Gobelets Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_27.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.158,101,,9 10 11 12 12,TOP,RIGHT,Fig.158,Fig.158/Righetti_27.png,p. 102 (Gobelets Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_28.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.158,101,,9 10 11 12 5 6,TOP,RIGHT,Fig.158,Fig.158/Righetti_28.png,p. 102 (Gobelets Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_29.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.158,101,,9 10 11 12 14,TOP,RIGHT,Fig.158,Fig.158/Righetti_29.png,p. 102 (Gobelets Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_30.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102,,3 4 6 7 Notices des sites,TOP,RIGHT,Fig.159,Fig.159/Righetti_30.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_31.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102,,1 2 3 4 5,TOP,RIGHT,Fig.159,Fig.159/Righetti_31.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_32.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102,,"14 15 16 Fig.159: Gobelets et fonds, Hili 8 (dessins P. Gouin). 1: H8/81/2332/UF750 ; 2:H8/79/1313/UF300  ; 3: H8/81/2337/UF732 ; 4: H8/78/718/UF66 ;  5: H8/81/2605/UF1218 ; 6: H8/78/1090/UF46 ; 7: H8/79/1820/UF400 ; 8:  H8/78/617/UF28; 9: H8/79/1345/UF152 ; 10: H8/78/1082/ UF41 ; 11: H8/82/2617/UF1205 ; 12: H8/81/2333/UF750 ; 13: H8/79/1346/UF132; 14: H8/78/1125/UF93; 15: H8/81/2527/UF768 ;  16: H8/78/811/UF59.",TOP,RIGHT,Fig.159,Fig.159/Righetti_32.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_33.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102,,"14 15 16 Fig.159: Gobelets et fonds, Hili 8 (dessins P. Gouin). 1: H8/81/2332/UF750 ; 2:H8/79/1313/UF300  ; 3: H8/81/2337/UF732 ; 4: H8/78/718/UF66 ;  5: H8/81/2605/UF1218 ; 6: H8/78/1090/UF46 ; 7: H8/79/1820/UF400 ; 8:  H8/78/617/UF28; 9: H8/79/1345/UF152 ; 10: H8/78/1082/ UF41 ; 11: H8/82/2617/UF1205 ; 12: H8/81/2333/UF750 ; 13: H8/79/1346/UF132; 14: H8/78/1125/UF93; 15: H8/81/2527/UF768 ;  16: H8/78/811/UF59.",TOP,RIGHT,Fig.159,Fig.159/Righetti_33.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_34.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102,,"16 Fig.159: Gobelets et fonds, Hili 8 (dessins P. Gouin). 1: H8/81/2332/UF750 ; 2:H8/79/1313/UF300  ; 3: H8/81/2337/UF732 ; 4: H8/78/718/UF66 ;  5: H8/81/2605/UF1218 ; 6: H8/78/1090/UF46 ; 7: H8/79/1820/UF400 ; 8:  H8/78/617/UF28; 9: H8/79/1345/UF152 ; 10: H8/78/1082/ UF41 ; 11: H8/82/2617/UF1205 ; 12: H8/81/2333/UF750 ; 13: H8/79/1346/UF132; 14: H8/78/1125/UF93; 15: H8/81/2527/UF768 ;  16: H8/78/811/UF59. 103",TOP,RIGHT,Fig.159,Fig.159/Righetti_34.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_35.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102,,"16 Fig.159: Gobelets et fonds, Hili 8 (dessins P. Gouin). 1: H8/81/2332/UF750 ; 2:H8/79/1313/UF300  ; 3: H8/81/2337/UF732 ; 4: H8/78/718/UF66 ;  5: H8/81/2605/UF1218 ; 6: H8/78/1090/UF46 ; 7: H8/79/1820/UF400 ; 8:  H8/78/617/UF28; 9: H8/79/1345/UF152 ; 10: H8/78/1082/ UF41 ; 11: H8/82/2617/UF1205 ; 12: H8/81/2333/UF750 ; 13: H8/79/1346/UF132; 14: H8/78/1125/UF93; 15: H8/81/2527/UF768 ;  16: H8/78/811/UF59. 11 12 13",TOP,RIGHT,Fig.159,Fig.159/Righetti_35.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_36_16.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102,16.0,"16 Fig.159: Gobelets et fonds, Hili 8 (dessins P. Gouin). 1: H8/81/2332/UF750 ; 2:H8/79/1313/UF300  ; 3: H8/81/2337/UF732 ; 4: H8/78/718/UF66 ;  5: H8/81/2605/UF1218 ; 6: H8/78/1090/UF46 ; 7: H8/79/1820/UF400 ; 8:  H8/78/617/UF28; 9: H8/79/1345/UF152 ; 10: H8/78/1082/ UF41 ; 11: H8/82/2617/UF1205 ; 12: H8/81/2333/UF750 ; 13: H8/79/1346/UF132; 14: H8/78/1125/UF93; 15: H8/81/2527/UF768 ;  16: H8/78/811/UF59. 103",TOP,RIGHT,Fig.159,Fig.159/Righetti_36_16.0.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_37.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102,,6 7 1 2 3 4,TOP,RIGHT,Fig.159,Fig.159/Righetti_37.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_38.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102,,5 6 7 1 2,TOP,RIGHT,Fig.159,Fig.159/Righetti_38.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_39.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102,,6 7 8 9 10 3 4,TOP,RIGHT,Fig.159,Fig.159/Righetti_39.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_40.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102,,8 9 10 11 12 13 3 4,TOP,RIGHT,Fig.159,Fig.159/Righetti_40.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_41.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102,,8 9 10 11 12 13 5,TOP,RIGHT,Fig.159,Fig.159/Righetti_41.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_42.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102,,11 12 13 14 15 6 7,TOP,RIGHT,Fig.159,Fig.159/Righetti_42.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_43.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102,,11 12 13 14 15 6 7,TOP,RIGHT,Fig.159,Fig.159/Righetti_43.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_44.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.159,102,,11 12 13 14 15 6 7,TOP,RIGHT,Fig.159,Fig.159/Righetti_44.png,p. 103 (Gobelets et fonds),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_45.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103,,3 4 5 6,TOP,RIGHT,Fig.160,Fig.160/Righetti_45.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_46.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103,,5 6 7,TOP,RIGHT,Fig.160,Fig.160/Righetti_46.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_47.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103,,6 7 8 9,TOP,RIGHT,Fig.160,Fig.160/Righetti_47.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_48.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103,,7 8 9 10 11,TOP,RIGHT,Fig.160,Fig.160/Righetti_48.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_49_7.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103,7.0,7 8 9 10 11,TOP,RIGHT,Fig.160,Fig.160/Righetti_49_7.0.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_50.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103,,"10 11 12 Fig.160: Gobelets et vases tronconiques, Hili 8 (dessins P. Gouin). 1: H8/81/2306/UF901 ; 2: H8/82/2584/UF1201 ; 3: H8/78/845/UF60 ; 4:  H8/79/1291/UF12 ; 5: H8/78/793/UF59 ; 6: H8/78/1131/UF93 ; 7: H8/78/880/UF60; 8: H8/78/396 ; 9: H8/78/397 ; 10:  H8/81/2489/ UF754;  11: H8/78/651/UF55 ; 12: H8/78/700/UF62 .",TOP,RIGHT,Fig.160,Fig.160/Righetti_50.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_51.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103,,"10 11 12 Fig.160: Gobelets et vases tronconiques, Hili 8 (dessins P. Gouin). 1: H8/81/2306/UF901 ; 2: H8/82/2584/UF1201 ; 3: H8/78/845/UF60 ; 4:  H8/79/1291/UF12 ; 5: H8/78/793/UF59 ; 6: H8/78/1131/UF93 ; 7: H8/78/880/UF60; 8: H8/78/396 ; 9: H8/78/397 ; 10:  H8/81/2489/ UF754;  11: H8/78/651/UF55 ; 12: H8/78/700/UF62 .",TOP,RIGHT,Fig.160,Fig.160/Righetti_51.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_52.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103,,"12 Fig.160: Gobelets et vases tronconiques, Hili 8 (dessins P. Gouin). 1: H8/81/2306/UF901 ; 2: H8/82/2584/UF1201 ; 3: H8/78/845/UF60 ; 4:  H8/79/1291/UF12 ; 5: H8/78/793/UF59 ; 6: H8/78/1131/UF93 ; 7: H8/78/880/UF60; 8: H8/78/396 ; 9: H8/78/397 ; 10:  H8/81/2489/ UF754;  11: H8/78/651/UF55 ; 12: H8/78/700/UF62 . 104",TOP,RIGHT,Fig.160,Fig.160/Righetti_52.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_53.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103,,"10 11 12 Fig.160: Gobelets et vases tronconiques, Hili 8 (dessins P. Gouin). 1: H8/81/2306/UF901 ; 2: H8/82/2584/UF1201 ; 3: H8/78/845/UF60 ; 4:  H8/79/1291/UF12 ; 5: H8/78/793/UF59 ; 6: H8/78/1131/UF93 ; 7: H8/78/880/UF60; 8: H8/78/396 ; 9: H8/78/397 ; 10:  H8/81/2489/ UF754;  11: H8/78/651/UF55 ; 12: H8/78/700/UF62 .",TOP,RIGHT,Fig.160,Fig.160/Righetti_53.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_54_12.0.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.160,103,12.0,"12 Fig.160: Gobelets et vases tronconiques, Hili 8 (dessins P. Gouin). 1: H8/81/2306/UF901 ; 2: H8/82/2584/UF1201 ; 3: H8/78/845/UF60 ; 4:  H8/79/1291/UF12 ; 5: H8/78/793/UF59 ; 6: H8/78/1131/UF93 ; 7: H8/78/880/UF60; 8: H8/78/396 ; 9: H8/78/397 ; 10:  H8/81/2489/ UF754;  11: H8/78/651/UF55 ; 12: H8/78/700/UF62 . 104",TOP,RIGHT,Fig.160,Fig.160/Righetti_54_12.0.png,p. 104 (Gobelets et vases),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_55.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104,,3 4 5 6 1 2,TOP,RIGHT,Fig.161,Fig.161/Righetti_55.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_56.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104,,3 4 5 6 Notices des sites,TOP,RIGHT,Fig.161,Fig.161/Righetti_56.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_57.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104,,"12 Fig.161: Bols, Hili 8 (dessins P. Gouin).1: H8/81/2367/UF734 ; 2: H8/78/7088/UF46 ; 3: H8/78/1031/UF79 ; 4:  H8/80/2118/UF606; 5:  H8/79/1927/UF131 ; 6:  H8/81/2502/UF743; 7: H8/79/1378/UF130; 8: H8/78/756/UF59 ; 9: H8/78/964/UF54; 10: H8/78/870/UF60;  11: H8/78/721/UF66 ; 12:H8/80/2233/UF612.. 105",TOP,RIGHT,Fig.161,Fig.161/Righetti_57.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_58.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104,,"Fig.161: Bols, Hili 8 (dessins P. Gouin).1: H8/81/2367/UF734 ; 2: H8/78/7088/UF46 ; 3: H8/78/1031/UF79 ; 4:  H8/80/2118/UF606; 5:  H8/79/1927/UF131 ; 6:  H8/81/2502/UF743; 7: H8/79/1378/UF130; 8: H8/78/756/UF59 ; 9: H8/78/964/UF54; 10: H8/78/870/UF60;  11: H8/78/721/UF66 ; 12:H8/80/2233/UF612.. 105 11",TOP,RIGHT,Fig.161,Fig.161/Righetti_58.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_59.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104,,5 6 7 8 1 2,TOP,RIGHT,Fig.161,Fig.161/Righetti_59.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_60.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104,,5 6 7 8 1 2,TOP,RIGHT,Fig.161,Fig.161/Righetti_60.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_61.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104,,7 8 9 10 3 4,TOP,RIGHT,Fig.161,Fig.161/Righetti_61.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_62.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104,,7 8 9 10 3 4,TOP,RIGHT,Fig.161,Fig.161/Righetti_62.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
Righetti_63.png,FRAG,Umm an-Nar / Hili 8 période III (2700-2000 av. J.-C.),Fig.161,104,,9 10 11 5 6,TOP,RIGHT,Fig.161,Fig.161/Righetti_63.png,p. 105 (Bols Hili 8),Righetti,Righetti_Thèse_Volume_II.pdf
